Date,Tm,Home_Away,Opp,W/L,R,RA,D/N,Streak
"Thursday, Aug 18",LAD,@,MIL,L,3.0,5.0,D,-1
"Monday, Aug 22",LAD,Home,MIL,L,0.0,4.0,N,-1
"Tuesday, Aug 23",LAD,Home,MIL,W,10.0,1.0,N,1
"Wednesday, Aug 24",LAD,Home,MIL,W,12.0,6.0,N,2
"Friday, Sep 2",LAD,Home,SDP,L,1.0,7.0,N,-3
"Saturday, Sep 3",LAD,Home,SDP,W,12.0,1.0,N,1
"Sunday, Sep 4",LAD,Home,SDP,W,9.0,4.0,D,2
"Monday, Sep 5",LAD,Home,SFG,L,4.0,7.0,N,-1
"Tuesday, Sep 6",LAD,Home,SFG,W,6.0,3.0,N,1
"Wednesday, Sep 7",LAD,Home,SFG,W,7.0,3.0,D,2
"Friday, Sep 9",LAD,@,SDP,L-wo,4.0,5.0,N,-1
"Saturday, Sep 10",LAD,@,SDP,W,8.0,4.0,N,1
"Sunday, Sep 11",LAD,@,SDP,W,11.0,2.0,D,2
"Friday, Sep 16",LAD,@,SFG,W,5.0,0.0,N,1
"Saturday, Sep 17",LAD,@,SFG,W,7.0,2.0,N,2
"Sunday, Sep 18",LAD,@,SFG,W,4.0,3.0,D,3
"Friday, Sep 23",LAD,Home,STL,L,0.0,11.0,N,-1
"Saturday, Sep 24",LAD,Home,STL,W,6.0,2.0,N,1
"Sunday, Sep 25",LAD,Home,STL,W,4.0,1.0,D,2
"Tuesday, Sep 27",LAD,@,SDP,L-wo,3.0,4.0,N,-1
"Wednesday, Sep 28",LAD,@,SDP,W,1.0,0.0,N,1
"Thursday, Sep 29",LAD,@,SDP,W,5.0,2.0,N,2
"Thursday, Apr 14",MIL,Home,STL,W,5.0,1.0,D,3
"Friday, Apr 15",MIL,Home,STL,L,1.0,10.0,N,-1
"Saturday, Apr 16",MIL,Home,STL,L,1.0,2.0,N,-2
"Sunday, Apr 17",MIL,Home,STL,W,6.0,5.0,D,1
"Monday, Apr 18",MIL,Home,PIT,W,6.0,1.0,N,2
"Tuesday, Apr 19",MIL,Home,PIT,W,5.0,2.0,N,3
"Wednesday, Apr 20",MIL,Home,PIT,W,4.0,2.0,D,4
"Monday, Apr 25",MIL,Home,SFG,L,2.0,4.0,N,-1
"Tuesday, Apr 26",MIL,@,PIT,W,12.0,8.0,N,1
"Wednesday, Apr 27",MIL,@,PIT,W,3.0,1.0,N,2
"Thursday, Apr 28",MIL,@,PIT,W,3.0,2.0,D,3
"Friday, May 20",MIL,Home,WSN,W,7.0,0.0,N,2
"Saturday, May 21",MIL,Home,WSN,W,5.0,1.0,N,3
"Sunday, May 22",MIL,Home,WSN,L,2.0,8.0,D,-1
"Monday, May 23",MIL,@,SDP,L-wo,2.0,3.0,N,-2
"Tuesday, May 24",MIL,@,SDP,W,4.0,1.0,N,1
"Wednesday, May 25",MIL,@,SDP,W,2.0,1.0,D,2
"Thursday, May 26",MIL,@,STL,W,4.0,3.0,N,3
"Friday, May 27",MIL,@,STL,L,2.0,4.0,N,-1
"Saturday, May 28",MIL,@,STL,L,3.0,8.0,D,-2
"Sunday, May 29",MIL,@,STL,W,8.0,0.0,D,1
"Thursday, Jun 2",MIL,Home,SDP,W-wo,5.0,4.0,N,1
"Friday, Jun 3",MIL,Home,SDP,L,0.0,7.0,N,-1
"Saturday, Jun 4",MIL,Home,SDP,L,0.0,4.0,D,-2
"Sunday, Jun 5",MIL,Home,SDP,L,4.0,6.0,D,-3
"Friday, Jun 10",MIL,@,WSN,L,5.0,11.0,N,-7
"Saturday, Jun 11",MIL,@,WSN,L,6.0,8.0,D,-8
"Sunday, Jun 12",MIL,@,WSN,W,4.0,1.0,D,1
"Monday, Jun 20",MIL,Home,STL,W,2.0,0.0,N,4
"Tuesday, Jun 21",MIL,Home,STL,L,2.0,6.0,N,-1
"Wednesday, Jun 22",MIL,Home,STL,L,4.0,5.0,N,-2
"Thursday, Jun 23",MIL,Home,STL,W,6.0,4.0,D,1
"Thursday, Jun 30",MIL,@,PIT,L,7.0,8.0,N,-1
"Friday, Jul 1",MIL,@,PIT,W,19.0,2.0,N,1
"Saturday, Jul 2",MIL,@,PIT,L,4.0,7.0,D,-1
"Sunday, Jul 3",MIL,@,PIT,W,2.0,0.0,D,1
"Friday, Jul 8",MIL,Home,PIT,W,4.0,3.0,N,1
"Saturday, Jul 9",MIL,Home,PIT,L,3.0,4.0,D,-1
"Sunday, Jul 10",MIL,Home,PIT,L,6.0,8.0,D,-2
"Thursday, Jul 14",MIL,@,SFG,W,3.0,2.0,N,1
"Friday, Jul 15",MIL,@,SFG,L-wo,5.0,8.0,N,-1
"Saturday, Jul 16",MIL,@,SFG,L,1.0,2.0,D,-2
"Sunday, Jul 17",MIL,@,SFG,L,5.0,9.0,D,-3
"Tuesday, Aug 2",MIL,@,PIT,L,3.0,5.0,N,-2
"Wednesday, Aug 3",MIL,@,PIT,L-wo,7.0,8.0,N,-3
"Thursday, Aug 4",MIL,@,PIT,L-wo,4.0,5.0,D,-4
"Friday, Aug 12",MIL,@,STL,L,1.0,3.0,N,-1
"Saturday, Aug 13",MIL,@,STL,W,3.0,2.0,N,1
"Sunday, Aug 14",MIL,@,STL,L,3.0,6.0,D,-1
"Monday, Aug 29",MIL,Home,PIT,W-wo,7.0,5.0,N,3
"Tuesday, Aug 30",MIL,Home,PIT,L,2.0,4.0,N,-1
"Wednesday, Aug 31",MIL,Home,PIT,W,6.0,1.0,D,1
"Thursday, Sep 8 (1)",MIL,Home,SFG,W,2.0,1.0,D,1
"Thursday, Sep 8 (2)",MIL,Home,SFG,W,4.0,2.0,D,2
"Tuesday, Sep 13",MIL,@,STL,W,8.0,4.0,N,3
"Wednesday, Sep 14",MIL,@,STL,L,1.0,4.0,N,-1
"Tuesday, Sep 27",MIL,Home,STL,L,2.0,6.0,N,-2
"Wednesday, Sep 28",MIL,Home,STL,W,5.0,1.0,N,1
"Thursday, Apr 7",STL,Home,PIT,W,9.0,0.0,D,1
"Saturday, Apr 9",STL,Home,PIT,W,6.0,2.0,D,2
"Sunday, Apr 10",STL,Home,PIT,L,4.0,9.0,D,-1
"Thursday, May 5",STL,@,SFG,W,7.0,1.0,N,2
"Friday, May 6",STL,@,SFG,W,3.0,2.0,N,3
"Saturday, May 7",STL,@,SFG,L,7.0,13.0,D,-1
"Sunday, May 8",STL,@,SFG,L,3.0,4.0,D,-2
"Friday, May 13",STL,Home,SFG,L,2.0,8.0,N,-2
"Saturday, May 14",STL,Home,SFG,W,4.0,0.0,D,1
"Sunday, May 15",STL,Home,SFG,W,15.0,6.0,N,2
"Friday, May 20",STL,@,PIT,W,5.0,3.0,N,1
"Saturday, May 21",STL,@,PIT,W,5.0,4.0,N,2
"Sunday, May 22",STL,@,PIT,W,18.0,4.0,D,3
"Monday, May 30",STL,Home,SDP,W,6.0,3.0,D,1
"Tuesday, May 31",STL,Home,SDP,W-wo,3.0,2.0,N,2
"Wednesday, Jun 1",STL,Home,SDP,W,5.0,2.0,D,3
"Monday, Jun 13",STL,Home,PIT,W,7.0,5.0,N,1
"Tuesday, Jun 14 (1)",STL,Home,PIT,W,3.0,1.0,D,2
"Tuesday, Jun 14 (2)",STL,Home,PIT,W,9.0,1.0,N,3
"Wednesday, Jun 15",STL,Home,PIT,L,4.0,6.0,N,-1
"Friday, Jul 29",STL,@,WSN,W,6.0,2.0,N,2
"Saturday, Jul 30",STL,@,WSN,L,6.0,7.0,N,-1
"Sunday, Jul 31",STL,@,WSN,W,5.0,0.0,D,1
"Monday, Sep 5",STL,Home,WSN,L,0.0,6.0,D,-1
"Tuesday, Sep 6",STL,Home,WSN,W,4.0,1.0,N,1
"Wednesday, Sep 7",STL,Home,WSN,W-wo,6.0,5.0,N,2
"Thursday, Sep 8",STL,Home,WSN,L,6.0,11.0,D,-1
"Friday, Sep 9",STL,@,PIT,L,2.0,8.0,N,-2
"Saturday, Sep 10",STL,@,PIT,W,7.0,5.0,N,1
"Sunday, Sep 11",STL,@,PIT,W,4.0,3.0,D,2
"Tuesday, Sep 20",STL,@,SDP,L,0.0,5.0,N,-2
"Wednesday, Sep 21",STL,@,SDP,L,0.0,1.0,N,-3
"Thursday, Sep 22",STL,@,SDP,W,5.0,4.0,D,1
"Friday, Sep 30",STL,Home,PIT,W,2.0,1.0,N,1
"Saturday, Oct 1",STL,Home,PIT,W,13.0,3.0,N,2
"Sunday, Oct 2",STL,Home,PIT,L,5.0,7.0,D,-1
"Monday, Oct 3",STL,@,PIT,L-wo,2.0,3.0,N,-2
"Tuesday, Oct 4",STL,@,PIT,W,8.0,7.0,N,1
"Wednesday, Oct 5",STL,@,PIT,L,3.0,5.0,D,-1
"Thursday, Apr 14",PIT,Home,WSN,W,9.0,4.0,N,2
"Friday, Apr 15",PIT,Home,WSN,L,2.0,7.0,N,-1
"Saturday, Apr 16",PIT,Home,WSN,W,6.0,4.0,N,1
"Sunday, Apr 17",PIT,Home,WSN,W,5.0,3.0,D,2
"Friday, Apr 29",PIT,Home,SDP,L,3.0,7.0,N,-4
"Saturday, Apr 30",PIT,Home,SDP,W-wo,7.0,6.0,N,1
"Sunday, May 1",PIT,Home,SDP,L,2.0,5.0,D,-1
"Friday, May 27",PIT,@,SDP,L,3.0,4.0,N,-1
"Saturday, May 28",PIT,@,SDP,W,4.0,2.0,N,1
"Sunday, May 29",PIT,@,SDP,L-wo,2.0,4.0,D,-1
"Friday, Jun 17",PIT,Home,SFG,L,0.0,2.0,N,-1
"Saturday, Jun 18",PIT,Home,SFG,L,5.0,7.0,D,-2
"Sunday, Jun 19",PIT,Home,SFG,W-wo,4.0,3.0,D,1
"Monday, Jun 27",PIT,@,WSN,L,2.0,3.0,N,-4
"Tuesday, Jun 28",PIT,@,WSN,L,1.0,3.0,N,-5
"Wednesday, Jun 29",PIT,@,WSN,W,8.0,7.0,D,1
"Friday, Aug 12",PIT,@,SFG,L,3.0,5.0,N,-2
"Saturday, Aug 13",PIT,@,SFG,L,0.0,2.0,N,-3
"Sunday, Aug 14",PIT,@,SFG,L-wo,7.0,8.0,D,-4
"Monday, Apr 11",SDP,@,SFG,W,4.0,2.0,N,4
"Tuesday, Apr 12",SDP,@,SFG,L,2.0,13.0,N,-1
"Wednesday, Apr 13",SDP,@,SFG,L,1.0,2.0,D,-2
"Friday, May 20",SDP,@,SFG,W,8.0,7.0,N,2
"Saturday, May 21",SDP,@,SFG,W,2.0,1.0,D,3
"Sunday, May 22",SDP,@,SFG,W,10.0,1.0,D,4
"Thursday, Jul 7",SDP,Home,SFG,W-wo,2.0,1.0,N,1
"Friday, Jul 8",SDP,Home,SFG,W,6.0,3.0,N,2
"Saturday, Jul 9",SDP,Home,SFG,L,1.0,3.0,D,-1
"Sunday, Jul 10",SDP,Home,SFG,L,0.0,12.0,D,-2
"Monday, Aug 8",SDP,Home,SFG,L,0.0,1.0,N,-5
"Tuesday, Aug 9",SDP,Home,SFG,W-wo,7.0,4.0,N,1
"Wednesday, Aug 10",SDP,Home,SFG,W,13.0,7.0,D,2
"Friday, Aug 12",SDP,@,WSN,W,10.0,5.0,N,3
"Saturday, Aug 13",SDP,@,WSN,L,3.0,4.0,N,-1
"Sunday, Aug 14",SDP,@,WSN,W,6.0,0.0,D,1
"Thursday, Aug 18",SDP,Home,WSN,L,1.0,3.0,N,-1
"Friday, Aug 19",SDP,Home,WSN,L,3.0,6.0,N,-2
"Saturday, Aug 20",SDP,Home,WSN,W,2.0,1.0,N,1
"Sunday, Aug 21",SDP,Home,WSN,W,2.0,1.0,D,2
"Monday, Aug 29",SDP,@,SFG,W,6.0,5.0,N,1
"Tuesday, Aug 30",SDP,@,SFG,W,4.0,3.0,N,2
"Wednesday, Aug 31",SDP,@,SFG,W,5.0,4.0,D,3
"Monday, Oct 3",SDP,Home,SFG,W,7.0,4.0,N,1
"Tuesday, Oct 4",SDP,Home,SFG,W,6.0,2.0,N,2
"Wednesday, Oct 5",SDP,Home,SFG,L,1.0,8.0,D,-1
"Friday, Apr 22",SFG,@,WSN,W,7.0,1.0,N,1
"Saturday, Apr 23",SFG,@,WSN,W,5.0,2.0,D,2
"Sunday, Apr 24",SFG,@,WSN,W,12.0,3.0,D,3
"Friday, Apr 29",SFG,Home,WSN,L,4.0,14.0,N,-2
"Saturday, Apr 30",SFG,Home,WSN,W,9.0,3.0,D,1
"Sunday, May 1",SFG,Home,WSN,L,5.0,11.0,D,-1
